taxa,W,p_val,q_val,diff_abn,meta_col
Shewanella putrefaciens...3388,924.863095441139,2.21260308054644e-197,3.02521924716843e-197,TRUE,extraction_kit
Marinobacter sp. es.042...3389,2244.321203517,0,0,TRUE,extraction_kit
Microbulbifer agarilyticus...3390,3564.72741652853,0,0,TRUE,extraction_kit
Rhodobiaceae bacterium...3391,1325.77080852739,3.33472972155448e-284,5.64189737774624e-284,TRUE,extraction_kit
Sulfitobacter sp. SK012...3392,1411.00449427545,1.13587761550665e-302,2.00936404931571e-302,TRUE,extraction_kit
Rhodobacteraceae bacterium...3393,1933.85304382911,0,0,TRUE,extraction_kit
Roseobacter litoralis...3394,994.521778937808,1.84467255878859e-212,2.63567781313002e-212,TRUE,extraction_kit
Epibacterium mobile...3395,524.646645086177,7.63059978765085e-111,8.71355606882824e-111,TRUE,extraction_kit
Bordetella parapertussis...3396,2087.97686070792,0,0,TRUE,extraction_kit
Cupriavidus sp. USMAA2-4...3397,3645.62574775721,0,0,TRUE,extraction_kit
Janthinobacterium sp. B9-8...3398,1582.63060774095,0,0,TRUE,extraction_kit
Thauera hydrothermalis...3399,2711.18704833622,0,0,TRUE,extraction_kit
Zoogloeaceae bacteirum Par-f-2...3400,5018.83404229234,0,0,TRUE,extraction_kit
Nitrosomonas eutropha...3401,1768.62866379371,0,0,TRUE,extraction_kit
Geoalkalibacter subterraneus...3402,2274.29201884903,0,0,TRUE,extraction_kit
Sulfurospirillum multivorans...3403,2994.31748791069,0,0,TRUE,extraction_kit
Glutamicibacter nicotianae...3404,1044.12474955749,3.36059391703403e-223,4.95574069184241e-223,TRUE,extraction_kit
Paenarthrobacter aurescens...3405,1614.57604841865,0,0,TRUE,extraction_kit
Austwickia chelonae...3406,1062.75563046002,3.10649983195455e-227,4.64777095680604e-227,TRUE,extraction_kit
Mycobacterium chimaera...3407,1213.86058670572,5.84383049933363e-260,9.42135554186198e-260,TRUE,extraction_kit
Mycolicibacterium vanbaalenii...3408,326.920997634908,3.24712916406705e-68,3.43813676195335e-68,TRUE,extraction_kit
Rhodococcus sp. 2G...3409,1956.42394713169,0,0,TRUE,extraction_kit
Corynebacterium vitaeruminis...3410,588.161281242236,1.46119199517367e-124,1.71916524499543e-124,TRUE,extraction_kit
Corynebacterium terpenotabidum...3411,609.160841921352,4.24118978142895e-129,5.03407026402104e-129,TRUE,extraction_kit
Streptomyces pactum...3412,915.783112366568,2.04260084897688e-195,2.77539383837637e-195,TRUE,extraction_kit
Streptomyces sp. Sge12...3413,1609.70864221435,0,0,TRUE,extraction_kit
Flaviflexus salsibiostraticola...3414,933.46794397709,3.03671727370449e-199,4.16832418230192e-199,TRUE,extraction_kit
Bifidobacterium dentium...3415,2012.2699981659,0,0,TRUE,extraction_kit
Bacillus coagulans...3416,3996.46810380069,0,0,TRUE,extraction_kit
Rhodothermaceae bacterium...3417,1125.43064093934,8.31429640127787e-241,1.2812675654573e-240,TRUE,extraction_kit
Rhodothermus marinus...3418,1351.48417600551,8.95300696772147e-290,1.53857777220883e-289,TRUE,extraction_kit
Candidatus Xiphinematobacter sp. Idaho Grape...3419,2579.31440685362,0,0,TRUE,extraction_kit
Methylacidiphilum infernorum...3420,2516.55044399527,0,0,TRUE,extraction_kit
Chloracidobacterium thermophilum...3421,1977.64030966607,0,0,TRUE,extraction_kit
Torque teno virus 24...3422,681.004870095164,1.256484924767e-144,1.5416884600444e-144,TRUE,extraction_kit
Torque teno virus 19...3423,1066.31321547412,5.27138266000233e-228,7.90028680202925e-228,TRUE,extraction_kit
Chryseobacterium sp. F5649...3424,1687.20811757774,0,0,TRUE,extraction_kit
Citrobacter rodentium...3425,1689.17655227085,0,0,TRUE,extraction_kit
Desulfovibrio ferrophilus...3426,1159.89344256252,2.85718186789631e-248,4.48215592214461e-248,TRUE,extraction_kit
Human betaherpesvirus 7...3427,1028.49251472098,8.14900842274856e-220,1.18568072550992e-219,TRUE,extraction_kit
Cupriavidus sp. USMAHM13...3428,1284.50931037602,2.89945165152602e-275,4.7939797192845e-275,TRUE,extraction_kit
Ferriphaselus amnicola...3429,1487.55749050915,1.11253692926824e-308,1.11253692928079e-308,TRUE,extraction_kit
Streptomyces sp. CNQ-509...3430,1671.78420563692,0,0,TRUE,extraction_kit
Thiocystis violascens...3431,560.347098438322,1.4894678958476e-118,1.73374063076661e-118,TRUE,extraction_kit
Streptomyces sp. S8...3432,1916.01234154991,0,0,TRUE,extraction_kit
Xanthomonas hortorum...3433,1890.73343159871,0,0,TRUE,extraction_kit
Halodesulfurarchaeum formicicum...3434,2011.29269613934,0,0,TRUE,extraction_kit
Natronococcus occultus...3435,1524.22736603975,0,0,TRUE,extraction_kit
Polynucleobacter necessarius...3436,1650.98992239387,0,0,TRUE,extraction_kit
Burkholderia sp. PAMC 26561...3437,1386.11303490677,2.81102826129379e-297,4.89825882656582e-297,TRUE,extraction_kit
Azoarcus sp. BH72...3438,1356.52461048276,7.24225765378803e-291,1.24827066767166e-290,TRUE,extraction_kit
Torque teno virus 13...3439,1026.94258051592,1.76477016259337e-219,2.56560258441967e-219,TRUE,extraction_kit
Pseudomonas sp. Lz4W...3440,1402.10828382348,9.61622657158452e-301,1.69082896213359e-300,TRUE,extraction_kit
Pseudomonas simiae...3441,2531.35999206553,0,0,TRUE,extraction_kit
Spongiibacter sp. IMCC21906...3442,1504.45979826226,1.1125369292536e-308,1.11253692925361e-308,TRUE,extraction_kit
Methylomicrobium sp. wino1...3443,1630.46799033468,0,0,TRUE,extraction_kit
Vibrio fluvialis...3444,1871.32577548791,0,0,TRUE,extraction_kit
Mycobacterium canettii...3445,1494.98043111309,1.11253692925396e-308,1.11253692925427e-308,TRUE,extraction_kit
Corynebacterium atypicum...3446,1247.92301132107,2.44419181901294e-267,3.98837281868841e-267,TRUE,extraction_kit
Saccharomonospora marina...3447,401.140311306452,3.36918850074729e-84,3.67433049488118e-84,TRUE,extraction_kit
Micromonospora rifamycinica...3448,558.112532803358,4.52550629324397e-118,5.26417987208792e-118,TRUE,extraction_kit
Dickeya dadantii...3449,1435.75216356252,4.92894706707914e-308,8.85384936123474e-308,TRUE,extraction_kit
Halomonas sp. SF2003...3450,586.516163912311,3.31223778604823e-124,3.89176795049813e-124,TRUE,extraction_kit
Corynebacterium sp. 2183...3451,1406.15398186196,1.27751744026163e-301,2.25080267476973e-301,TRUE,extraction_kit
Halorubrum lacusprofundi...3452,2019.79707188723,0,0,TRUE,extraction_kit
Bifidobacterium animalis...3453,1373.67828334996,1.39051373851984e-294,2.41575819647327e-294,TRUE,extraction_kit
Pseudomonas sp. R1-43-08...3454,2318.42359573839,0,0,TRUE,extraction_kit
Oblitimonas alkaliphila...3455,2437.25819129178,0,0,TRUE,extraction_kit
Erwinia persicina...3456,1029.15382491805,5.86031559331496e-220,8.53387074722929e-220,TRUE,extraction_kit
Morganella morganii...3457,1957.42316084773,0,0,TRUE,extraction_kit
Shewanella sp. TH2012...3458,2696.49686974781,0,0,TRUE,extraction_kit
Cellvibrio japonicus...3459,1694.84032136456,0,0,TRUE,extraction_kit
Neisseria sp. 10023...3460,1640.78958752897,0,0,TRUE,extraction_kit
Pontimonas salivibrio...3461,1982.08666037907,0,0,TRUE,extraction_kit
Mycobacterium haemophilum...3462,955.908425564563,4.21656003341257e-204,5.85689245691196e-204,TRUE,extraction_kit
Corynebacterium provencense...3463,1002.3434592736,3.73728453752768e-214,5.3617903060997e-214,TRUE,extraction_kit
Corynebacterium glutamicum...3464,1837.59424513892,0,0,TRUE,extraction_kit
Corynebacterium falsenii...3465,2177.56094927821,0,0,TRUE,extraction_kit
Kitasatospora albolonga...3466,1177.30716274768,4.83378724954565e-252,7.65167047842856e-252,TRUE,extraction_kit
Trueperella pyogenes...3467,1773.03812068533,0,0,TRUE,extraction_kit
Gordonibacter pamelaeae...3468,1892.99147059621,0,0,TRUE,extraction_kit
Deinococcus sp. S14-83...3469,1537.80690658653,0,0,TRUE,extraction_kit
Chlorobaculum limnaeum...3470,1821.23175417419,0,0,TRUE,extraction_kit
Gluconobacter albidus...3471,1821.36134759651,0,0,TRUE,extraction_kit
Acetobacter ghanensis...3472,2839.81980395864,0,0,TRUE,extraction_kit
Citrobacter koseri...3473,2070.6332581255,0,0,TRUE,extraction_kit
Adlercreutzia equolifaciens...3474,2495.32060284936,0,0,TRUE,extraction_kit
Chlorobium phaeobacteroides...3475,2540.97269320194,0,0,TRUE,extraction_kit
Aquaspirillum sp. LM1...3476,1547.55432464773,0,0,TRUE,extraction_kit
Acinetobacter bereziniae...3477,2649.34500792196,0,0,TRUE,extraction_kit
Pectobacterium parmentieri...3478,1993.22611013582,0,0,TRUE,extraction_kit
Acidihalobacter ferrooxidans...3479,1299.40706465423,1.71715683981029e-278,2.87179678382066e-278,TRUE,extraction_kit
Bifidobacterium choerinum...3480,1632.23652597049,0,0,TRUE,extraction_kit
Stenotrophomonas sp. SAU14A_NAIMI4_8...3481,2607.08018205144,0,0,TRUE,extraction_kit
Desulfovibrio desulfuricans...3482,2041.13157559018,0,0,TRUE,extraction_kit
Corynebacterium epidermidicanis...3483,2045.9156390931,0,0,TRUE,extraction_kit
Sulfuricella denitrificans...3484,2025.17080756414,0,0,TRUE,extraction_kit
Asaia bogorensis...3485,1841.47253010064,0,0,TRUE,extraction_kit
Caldilinea aerophila...3486,2316.5579470285,0,0,TRUE,extraction_kit
Kosakonia cowanii...3487,1480.47142866398,1.11253692975596e-308,1.11253693018177e-308,TRUE,extraction_kit
Synechococcus sp. PCC 7336...3488,1768.80688599126,0,0,TRUE,extraction_kit
Granulicella tundricola...3489,1757.80493210174,0,0,TRUE,extraction_kit
Granulosicoccus antarcticus...3490,2046.92324493996,0,0,TRUE,extraction_kit
Candidatus Nitrospira inopinata...3491,2199.16475488599,0,0,TRUE,extraction_kit
Lactococcus lactis...3492,1172.01772956831,6.75997260441664e-251,1.06813684772049e-250,TRUE,extraction_kit
Paraburkholderia fungorum...3493,32.7706921427044,2.66163165467788e-06,0.000101012250964786,TRUE,instrument_id
Paraburkholderia xenovorans...3494,11.466384190891,0.0435870332540331,0.138239618734658,FALSE,instrument_id
Paraburkholderia hospita...3495,5.60262229503446,0.461710170694651,0.595432133030614,FALSE,instrument_id
Ralstonia pickettii...3496,38.6668997775482,1.63241457073389e-07,1.23921558282668e-05,TRUE,instrument_id
Ralstonia insidiosa...3497,18.6403222666493,0.00184936197243968,0.0164744183871412,TRUE,instrument_id
Ralstonia mannitolilytica...3498,27.5716128256921,3.04631884961665e-05,0.000782187163445687,TRUE,instrument_id
Ralstonia solanacearum...3499,26.2940512696655,5.52095807867519e-05,0.00123584523145729,TRUE,instrument_id
Burkholderia cepacia...3500,6.67101421917337,0.308658020313695,0.46021938810223,FALSE,instrument_id
Burkholderia sp. LA-2-3-30-S1-D2...3501,6.98426448425687,0.273444231233926,0.428961031207938,FALSE,instrument_id
Burkholderia metallica...3502,8.88433127274867,0.128113155371536,0.271463069512987,FALSE,instrument_id
Burkholderia contaminans...3503,8.46030847702961,0.152199017453772,0.298298920080303,FALSE,instrument_id
Burkholderia gladioli...3504,4.00052997990771,0.811868258961036,0.870713747018408,FALSE,instrument_id
Burkholderia thailandensis...3505,3.37612269949648,0.993924607069491,0.994494191371536,FALSE,instrument_id
Burkholderia sp. OLGA172...3506,10.0842821836853,0.0780632817490852,0.199311886075085,FALSE,instrument_id
Bordetella genomosp. 8...3507,15.8048834306896,0.00658494730804019,0.0407218660913338,TRUE,instrument_id
Bordetella genomosp. 13...3508,13.669238806403,0.0168581691355356,0.0760577863324164,FALSE,instrument_id
Acidovorax sp. RAC01...3509,21.2042445641578,0.000576931471856525,0.00685253299225506,TRUE,instrument_id
Acidovorax sp. 1608163...3510,15.7366143030981,0.00678747658201824,0.0411490767784856,TRUE,instrument_id
Diaphorobacter polyhydroxybutyrativorans...3511,10.7631087072368,0.0587187914606002,0.168070508016734,FALSE,instrument_id
Massilia sp. WG5...3512,2.03439090356985,0.541133323550278,0.659254895034804,FALSE,instrument_id
Aromatoleum aromaticum...3513,7.52759167829289,0.220997505925106,0.374987021715486,FALSE,instrument_id
Bradyrhizobium sp. SK17...3514,7.457375090414,0.227207251635967,0.382549528791126,FALSE,instrument_id
Bradyrhizobium sp. BTAi1...3515,40.1717868682261,7.97681133615403e-08,6.96375629646247e-06,TRUE,instrument_id
Bradyrhizobium erythrophlei...3516,31.5288691026337,4.77542434778674e-06,0.000173706060650743,TRUE,instrument_id
Bradyrhizobium icense...3517,32.7253475684993,2.71911557579894e-06,0.000101012250964786,TRUE,instrument_id
Bradyrhizobium diazoefficiens...3518,25.9290822787992,6.54075660153592e-05,0.00139804589659957,TRUE,instrument_id
Bradyrhizobium sp. WSM471...3519,16.9940014249264,0.00387628717313268,0.0278093319036016,TRUE,instrument_id
Bradyrhizobium ottawaense...3520,35.4629416880259,7.46314591432221e-07,3.89233273431417e-05,TRUE,instrument_id
Rhodopseudomonas palustris...3521,33.8848934800829,1.57362241190405e-06,7.23038087153809e-05,TRUE,instrument_id
Oligotropha carboxidovorans...3522,30.7812408818198,6.78521882800064e-06,0.000223528152333757,TRUE,instrument_id
Afipia sp. GAS231...3523,39.3713943133205,1.16764415677466e-07,9.70812713204077e-06,TRUE,instrument_id
Methylobacterium radiotolerans...3524,36.9760147782859,3.64382776555945e-07,2.27218688523814e-05,TRUE,instrument_id
Methylobacterium sp. C1...3525,40.6170541054735,6.4521163643615e-08,5.92915535377641e-06,TRUE,instrument_id
Methylobacterium sp. 4-46...3526,66.3401503543815,2.68593387259238e-13,1.17241013538657e-10,TRUE,instrument_id
Methylorubrum populi...3527,48.2552325175693,1.66990084327711e-09,2.08260490882989e-07,TRUE,instrument_id
Rhizobium tropici...3528,9.32796352477964,0.106809602509444,0.2423176207242,FALSE,instrument_id
Rhizobium sp. 11515TR...3529,6.71978271253545,0.302916818687856,0.454765920403264,FALSE,instrument_id
Rhizobium etli...3530,18.2397940823309,0.00221556823120358,0.0187785540372886,TRUE,instrument_id
Rhizobium sp. NXC24...3531,7.62514646525628,0.212631611223312,0.366852562446544,FALSE,instrument_id
Rhizobium jaguaris...3532,25.5448201317711,7.81722709318649e-05,0.00162486648865519,TRUE,instrument_id
Agrobacterium tumefaciens...3533,18.648794442821,0.00184230037538751,0.0164744183871412,TRUE,instrument_id
Sinorhizobium americanum...3534,16.5663169863309,0.00469240765558513,0.0320036865884829,TRUE,instrument_id
Mesorhizobium oceanicum...3535,21.8538505638765,0.0004286029344236,0.0056316698894353,TRUE,instrument_id
Paracoccus zhejiangensis...3536,5.35187380160079,0.506119900085497,0.628063500745755,FALSE,instrument_id
Paracoccus contaminans...3537,12.1260424957871,0.0328763682830537,0.11714722249431,FALSE,instrument_id
Altererythrobacter sp. B11...3538,4.61304598156068,0.658705568957191,0.751231126726549,FALSE,instrument_id
Nocardia sp. CFHS0054...3539,4.83493354517216,0.60931492592762,0.714926122850191,FALSE,instrument_id
Cutibacterium acnes...3540,9.772778905839,0.0888683285903504,0.216390513117228,FALSE,instrument_id
Kribbella flavida...3541,5.22423085183083,0.530107928717583,0.649281095994138,FALSE,instrument_id
Saccharopolyspora erythraea...3542,4.88568271812334,0.598459113318001,0.706020008008939,FALSE,instrument_id
Nocardiopsis gilva...3543,9.86921826792425,0.08537851545483,0.2114480680626,FALSE,instrument_id
Sphingobacterium sp. ML3W...3544,21.4140992689188,0.00052416121398408,0.00643784010895203,TRUE,instrument_id
Sphingobium sp. YG1...3545,5.22416539218404,0.530120475809867,0.649281095994138,FALSE,instrument_id
Sphingobium yanoikuyae...3546,2.52768689523307,0.720630034483236,0.80243625013248,FALSE,instrument_id
Sphingobium sp. RAC03...3547,3.07090049223253,0.907937437229591,0.939691028691681,FALSE,instrument_id
Sphingobium hydrophobicum...3548,5.08317053695281,0.557739291644624,0.671132186913517,FALSE,instrument_id
Sphingobium baderi...3549,3.52466230770087,0.948276617106664,0.965980731311689,FALSE,instrument_id
Sphingobium sp. SCG-1...3550,4.33142362733353,0.726013476857675,0.806373747196884,FALSE,instrument_id
Sphingobium sp. EP60837...3551,5.21858965723982,0.531190145105027,0.649935524424231,FALSE,instrument_id
Sphingobium cloacae...3552,1.74784636781712,0.435981940292807,0.576685202841849,FALSE,instrument_id
Sphingobium sp. TKS...3553,2.08561343400889,0.559968242048717,0.67195845289615,FALSE,instrument_id
Sphingobium sp. MI1205...3554,0.805555346687366,0.124596510646252,0.265623330388714,FALSE,instrument_id
Sphingobium sp. SYK-6...3555,1.76624472003542,0.442696111403126,0.581163466548766,FALSE,instrument_id
Sphingobium herbicidovorans...3556,4.13341265302218,0.776502809617731,0.845245577052718,FALSE,instrument_id
Sphingobium sp. YBL2...3557,2.33680559160167,0.651847357304336,0.745822729917019,FALSE,instrument_id
Sphingobium amiense...3558,2.07860288454546,0.557391321068964,0.671132186913517,FALSE,instrument_id
Sphingobium chlorophenolicum...3559,6.44814286820997,0.336174537918137,0.486297218894007,FALSE,instrument_id
Sphingobium japonicum...3560,6.76833360862053,0.297298074268704,0.450622247890984,FALSE,instrument_id
Sphingobium sp. LF-16...3561,12.5006579429263,0.0279836477680027,0.105527967608926,FALSE,instrument_id
Sphingobium indicum...3562,6.28455448696368,0.357763055625443,0.505792951515808,FALSE,instrument_id
Sphingomonas sp. LM7...3563,5.39389108039259,0.498430353937215,0.622701562183849,FALSE,instrument_id
Sphingomonas hengshuiensis...3564,5.76557054286415,0.434705998761749,0.575433414585302,FALSE,instrument_id
Sphingomonas sp. Cra20...3565,5.53993618417755,0.472482592620568,0.601233645442406,FALSE,instrument_id
Sphingomonas koreensis...3566,4.32143747931451,0.728496754717739,0.808103769845726,FALSE,instrument_id
Sphingomonas sp. FARSPH...3567,6.99404211314231,0.272406815215305,0.427826202655908,FALSE,instrument_id
Sphingomonas sanxanigenens...3568,3.52996168287365,0.946674506625599,0.965863048556935,FALSE,instrument_id
Sphingomonas sp. LK11...3569,5.58819911282487,0.464169605618294,0.59721169226556,FALSE,instrument_id
Sphingomonas wittichii...3570,3.21795318028335,0.9559278212541,0.970942394362804,FALSE,instrument_id
Sphingomonas sp. NIC1...3571,9.46678249287339,0.100868572725986,0.232958370343349,FALSE,instrument_id
Sphingomonas melonis...3572,7.28447295951584,0.243194669054475,0.399452391504339,FALSE,instrument_id
Sphingomonas panacis...3573,5.22331543855216,0.53028341517047,0.649281095994138,FALSE,instrument_id
Sphingomonas taxi...3574,12.6961736387355,0.0257196585297082,0.10061459123719,FALSE,instrument_id
Sphingomonas sp. MM-1...3575,3.19804311675618,0.949505849821012,0.96610560244026,FALSE,instrument_id
Sphingomonas indica...3576,1.9580626648973,0.513055494408798,0.633966661880935,FALSE,instrument_id
Sphingomonas sp. JJ-A5...3577,0.654746494189461,0.0864198327313267,0.212519757674502,FALSE,instrument_id
Sphingomonas sp. KC8...3578,2.32567001924811,0.647801161766389,0.743141148780628,FALSE,instrument_id
Sphingomonas sp. C8-2...3579,2.60903525040196,0.749553188461567,0.8262120372815,FALSE,instrument_id
Sphingomonas sp. YZ-8...3580,4.11413512974976,0.781559309631279,0.848633429487695,FALSE,instrument_id
Sphingopyxis sp. WS5A3p...3581,1.12197377004454,0.218459329101125,0.372490223252504,FALSE,instrument_id
Sphingopyxis fribergensis...3582,2.43861012144274,0.688677419940123,0.7758815942072,FALSE,instrument_id
Sphingopyxis macrogoltabida...3583,1.0579328833423,0.198224229603191,0.351013696640134,FALSE,instrument_id
Sphingopyxis sp. FD7...3584,2.67666109747226,0.773390491785962,0.842382906212283,FALSE,instrument_id
Sphingopyxis sp. QXT-31...3585,3.04087582740226,0.897983229821009,0.933395099137258,FALSE,instrument_id
